image,label,wnid,ilsvrc_id
ILSVRC2012_val_00009702.JPEG,ILSVRC2012_val_00009702.xml,n02978881,890
ILSVRC2012_val_00009704.JPEG,ILSVRC2012_val_00009704.xml,n04254120,960
ILSVRC2012_val_00009706.JPEG,ILSVRC2012_val_00009706.xml,n04371774,569
ILSVRC2012_val_00009709.JPEG,ILSVRC2012_val_00009709.xml,n04258138,577
ILSVRC2012_val_00009710.JPEG,ILSVRC2012_val_00009710.xml,n03297495,660
ILSVRC2012_val_00009714.JPEG,ILSVRC2012_val_00009714.xml,n02786058,967
ILSVRC2012_val_00009721.JPEG,ILSVRC2012_val_00009721.xml,n03388549,299
ILSVRC2012_val_00009722.JPEG,ILSVRC2012_val_00009722.xml,n02769748,847
ILSVRC2012_val_00009724.JPEG,ILSVRC2012_val_00009724.xml,n03998194,769
ILSVRC2012_val_00009726.JPEG,ILSVRC2012_val_00009726.xml,n04277352,775
ILSVRC2012_val_00009727.JPEG,ILSVRC2012_val_00009727.xml,n03637318,814
ILSVRC2012_val_00009729.JPEG,ILSVRC2012_val_00009729.xml,n03788365,852
ILSVRC2012_val_00009732.JPEG,ILSVRC2012_val_00009732.xml,n04325704,998
ILSVRC2012_val_00009736.JPEG,ILSVRC2012_val_00009736.xml,n04141076,355
ILSVRC2012_val_00009737.JPEG,ILSVRC2012_val_00009737.xml,n04525038,969
ILSVRC2012_val_00009738.JPEG,ILSVRC2012_val_00009738.xml,n04548362,928
ILSVRC2012_val_00009741.JPEG,ILSVRC2012_val_00009741.xml,n03534580,802
ILSVRC2012_val_00009745.JPEG,ILSVRC2012_val_00009745.xml,n04070727,668
ILSVRC2012_val_00009747.JPEG,ILSVRC2012_val_00009747.xml,n11879895,330
ILSVRC2012_val_00009751.JPEG,ILSVRC2012_val_00009751.xml,n03680355,973
ILSVRC2012_val_00009753.JPEG,ILSVRC2012_val_00009753.xml,n04251144,507
ILSVRC2012_val_00009756.JPEG,ILSVRC2012_val_00009756.xml,n04019541,572
ILSVRC2012_val_00009758.JPEG,ILSVRC2012_val_00009758.xml,n03201208,315
ILSVRC2012_val_00009759.JPEG,ILSVRC2012_val_00009759.xml,n04532106,790
ILSVRC2012_val_00009760.JPEG,ILSVRC2012_val_00009760.xml,n02879718,538
ILSVRC2012_val_00009763.JPEG,ILSVRC2012_val_00009763.xml,n04275548,600
ILSVRC2012_val_00009765.JPEG,ILSVRC2012_val_00009765.xml,n03482405,840
ILSVRC2012_val_00009768.JPEG,ILSVRC2012_val_00009768.xml,n04332243,514
ILSVRC2012_val_00009769.JPEG,ILSVRC2012_val_00009769.xml,n04589890,912
ILSVRC2012_val_00009770.JPEG,ILSVRC2012_val_00009770.xml,n03788365,852
ILSVRC2012_val_00009773.JPEG,ILSVRC2012_val_00009773.xml,n02672831,223
ILSVRC2012_val_00009776.JPEG,ILSVRC2012_val_00009776.xml,n07615774,968
ILSVRC2012_val_00009778.JPEG,ILSVRC2012_val_00009778.xml,n03125729,297
ILSVRC2012_val_00009782.JPEG,ILSVRC2012_val_00009782.xml,n02666196,547
ILSVRC2012_val_00009783.JPEG,ILSVRC2012_val_00009783.xml,n03832673,552
ILSVRC2012_val_00009786.JPEG,ILSVRC2012_val_00009786.xml,n03871628,921
ILSVRC2012_val_00009787.JPEG,ILSVRC2012_val_00009787.xml,n03127925,898
ILSVRC2012_val_00009790.JPEG,ILSVRC2012_val_00009790.xml,n03887697,877
ILSVRC2012_val_00009791.JPEG,ILSVRC2012_val_00009791.xml,n03424325,971
ILSVRC2012_val_00009792.JPEG,ILSVRC2012_val_00009792.xml,n03014705,762
ILSVRC2012_val_00009794.JPEG,ILSVRC2012_val_00009794.xml,n03617480,770
ILSVRC2012_val_00009796.JPEG,ILSVRC2012_val_00009796.xml,n03982430,314
ILSVRC2012_val_00009797.JPEG,ILSVRC2012_val_00009797.xml,n04479046,825
ILSVRC2012_val_00009798.JPEG,ILSVRC2012_val_00009798.xml,n03763968,866
ILSVRC2012_val_00009802.JPEG,ILSVRC2012_val_00009802.xml,n03794056,599
ILSVRC2012_val_00009803.JPEG,ILSVRC2012_val_00009803.xml,n04254680,222
ILSVRC2012_val_00009805.JPEG,ILSVRC2012_val_00009805.xml,n02837789,985
ILSVRC2012_val_00009809.JPEG,ILSVRC2012_val_00009809.xml,n07613480,793
ILSVRC2012_val_00009816.JPEG,ILSVRC2012_val_00009816.xml,n02892767,872
ILSVRC2012_val_00009820.JPEG,ILSVRC2012_val_00009820.xml,n02870880,300
ILSVRC2012_val_00009821.JPEG,ILSVRC2012_val_00009821.xml,n03425413,567
ILSVRC2012_val_00009823.JPEG,ILSVRC2012_val_00009823.xml,n04275548,600
ILSVRC2012_val_00009824.JPEG,ILSVRC2012_val_00009824.xml,n03187595,959
ILSVRC2012_val_00009826.JPEG,ILSVRC2012_val_00009826.xml,n03623198,773
ILSVRC2012_val_00009829.JPEG,ILSVRC2012_val_00009829.xml,n04523525,990
ILSVRC2012_val_00009833.JPEG,ILSVRC2012_val_00009833.xml,n02979186,929
ILSVRC2012_val_00009834.JPEG,ILSVRC2012_val_00009834.xml,n03584829,659
ILSVRC2012_val_00009835.JPEG,ILSVRC2012_val_00009835.xml,n03924679,789
ILSVRC2012_val_00009837.JPEG,ILSVRC2012_val_00009837.xml,n03259280,662
ILSVRC2012_val_00009838.JPEG,ILSVRC2012_val_00009838.xml,n04229816,776
ILSVRC2012_val_00009840.JPEG,ILSVRC2012_val_00009840.xml,n04579432,502
ILSVRC2012_val_00009844.JPEG,ILSVRC2012_val_00009844.xml,n04525305,558
ILSVRC2012_val_00009845.JPEG,ILSVRC2012_val_00009845.xml,n04131690,952
ILSVRC2012_val_00009850.JPEG,ILSVRC2012_val_00009850.xml,n02749479,540
ILSVRC2012_val_00009855.JPEG,ILSVRC2012_val_00009855.xml,n03207941,667
ILSVRC2012_val_00009860.JPEG,ILSVRC2012_val_00009860.xml,n03207743,821
ILSVRC2012_val_00009861.JPEG,ILSVRC2012_val_00009861.xml,n02794156,518
ILSVRC2012_val_00009864.JPEG,ILSVRC2012_val_00009864.xml,n04493381,765
ILSVRC2012_val_00009868.JPEG,ILSVRC2012_val_00009868.xml,n03680355,973
ILSVRC2012_val_00009869.JPEG,ILSVRC2012_val_00009869.xml,n04263257,822
ILSVRC2012_val_00009872.JPEG,ILSVRC2012_val_00009872.xml,n04254120,960
ILSVRC2012_val_00009873.JPEG,ILSVRC2012_val_00009873.xml,n03888257,942
ILSVRC2012_val_00009874.JPEG,ILSVRC2012_val_00009874.xml,n03729826,984
ILSVRC2012_val_00009875.JPEG,ILSVRC2012_val_00009875.xml,n04136333,938
ILSVRC2012_val_00009879.JPEG,ILSVRC2012_val_00009879.xml,n03125729,297
ILSVRC2012_val_00009880.JPEG,ILSVRC2012_val_00009880.xml,n03476684,581
ILSVRC2012_val_00009883.JPEG,ILSVRC2012_val_00009883.xml,n03710637,782
ILSVRC2012_val_00009884.JPEG,ILSVRC2012_val_00009884.xml,n03657121,988
ILSVRC2012_val_00009885.JPEG,ILSVRC2012_val_00009885.xml,n03633091,892
ILSVRC2012_val_00009886.JPEG,ILSVRC2012_val_00009886.xml,n03141823,856
ILSVRC2012_val_00009887.JPEG,ILSVRC2012_val_00009887.xml,n07802026,816
ILSVRC2012_val_00009891.JPEG,ILSVRC2012_val_00009891.xml,n02834397,941
ILSVRC2012_val_00009892.JPEG,ILSVRC2012_val_00009892.xml,n03633091,892
ILSVRC2012_val_00009896.JPEG,ILSVRC2012_val_00009896.xml,n03527444,787
ILSVRC2012_val_00009897.JPEG,ILSVRC2012_val_00009897.xml,n03180011,550
ILSVRC2012_val_00009900.JPEG,ILSVRC2012_val_00009900.xml,n03980874,855
ILSVRC2012_val_00009901.JPEG,ILSVRC2012_val_00009901.xml,n04070727,668
ILSVRC2012_val_00009902.JPEG,ILSVRC2012_val_00009902.xml,n03445777,792
ILSVRC2012_val_00009915.JPEG,ILSVRC2012_val_00009915.xml,n02963159,836
ILSVRC2012_val_00009919.JPEG,ILSVRC2012_val_00009919.xml,n02939185,673
ILSVRC2012_val_00009920.JPEG,ILSVRC2012_val_00009920.xml,n04258138,577
ILSVRC2012_val_00009926.JPEG,ILSVRC2012_val_00009926.xml,n03483316,505
ILSVRC2012_val_00009929.JPEG,ILSVRC2012_val_00009929.xml,n03942813,841
ILSVRC2012_val_00009931.JPEG,ILSVRC2012_val_00009931.xml,n03467068,517
ILSVRC2012_val_00009934.JPEG,ILSVRC2012_val_00009934.xml,n03950228,983
ILSVRC2012_val_00009935.JPEG,ILSVRC2012_val_00009935.xml,n03786901,824
ILSVRC2012_val_00009936.JPEG,ILSVRC2012_val_00009936.xml,n04228054,590
ILSVRC2012_val_00009940.JPEG,ILSVRC2012_val_00009940.xml,n02865351,940
ILSVRC2012_val_00009942.JPEG,ILSVRC2012_val_00009942.xml,n03902125,843
ILSVRC2012_val_00009944.JPEG,ILSVRC2012_val_00009944.xml,n04033995,976
ILSVRC2012_val_00009950.JPEG,ILSVRC2012_val_00009950.xml,n03992509,566
ILSVRC2012_val_00009951.JPEG,ILSVRC2012_val_00009951.xml,n03710721,977
ILSVRC2012_val_00009952.JPEG,ILSVRC2012_val_00009952.xml,n03272010,346
ILSVRC2012_val_00009953.JPEG,ILSVRC2012_val_00009953.xml,n03124043,910
ILSVRC2012_val_00009957.JPEG,ILSVRC2012_val_00009957.xml,n04120489,760
ILSVRC2012_val_00009959.JPEG,ILSVRC2012_val_00009959.xml,n03594734,748
ILSVRC2012_val_00009960.JPEG,ILSVRC2012_val_00009960.xml,n03841143,520
ILSVRC2012_val_00009961.JPEG,ILSVRC2012_val_00009961.xml,n03124043,910
ILSVRC2012_val_00009962.JPEG,ILSVRC2012_val_00009962.xml,n04265275,515
ILSVRC2012_val_00009967.JPEG,ILSVRC2012_val_00009967.xml,n02965783,576
ILSVRC2012_val_00009969.JPEG,ILSVRC2012_val_00009969.xml,n07614500,974
ILSVRC2012_val_00009971.JPEG,ILSVRC2012_val_00009971.xml,n03590841,592
ILSVRC2012_val_00009975.JPEG,ILSVRC2012_val_00009975.xml,n04162706,589
ILSVRC2012_val_00009977.JPEG,ILSVRC2012_val_00009977.xml,n03271574,512
ILSVRC2012_val_00009987.JPEG,ILSVRC2012_val_00009987.xml,n02791124,307
ILSVRC2012_val_00009989.JPEG,ILSVRC2012_val_00009989.xml,n03891332,527
ILSVRC2012_val_00009995.JPEG,ILSVRC2012_val_00009995.xml,n04523525,990
ILSVRC2012_val_00009999.JPEG,ILSVRC2012_val_00009999.xml,n03935335,931
ILSVRC2012_val_00010000.JPEG,ILSVRC2012_val_00010000.xml,n03908714,850
ILSVRC2012_val_00010003.JPEG,ILSVRC2012_val_00010003.xml,n07802026,816
ILSVRC2012_val_00010004.JPEG,ILSVRC2012_val_00010004.xml,n03950228,983
ILSVRC2012_val_00010005.JPEG,ILSVRC2012_val_00010005.xml,n07590611,771
ILSVRC2012_val_00010007.JPEG,ILSVRC2012_val_00010007.xml,n04423845,758
ILSVRC2012_val_00010008.JPEG,ILSVRC2012_val_00010008.xml,n02790996,916
ILSVRC2012_val_00010010.JPEG,ILSVRC2012_val_00010010.xml,n03666591,546
ILSVRC2012_val_00010016.JPEG,ILSVRC2012_val_00010016.xml,n09229709,992
ILSVRC2012_val_00010019.JPEG,ILSVRC2012_val_00010019.xml,n03196217,523
ILSVRC2012_val_00010021.JPEG,ILSVRC2012_val_00010021.xml,n02790996,916
ILSVRC2012_val_00010024.JPEG,ILSVRC2012_val_00010024.xml,n02669723,896
ILSVRC2012_val_00010026.JPEG,ILSVRC2012_val_00010026.xml,n11879895,330
ILSVRC2012_val_00010030.JPEG,ILSVRC2012_val_00010030.xml,n03717622,763
ILSVRC2012_val_00010032.JPEG,ILSVRC2012_val_00010032.xml,n03942813,841
ILSVRC2012_val_00010033.JPEG,ILSVRC2012_val_00010033.xml,n04254680,222
ILSVRC2012_val_00010036.JPEG,ILSVRC2012_val_00010036.xml,n09229709,992
ILSVRC2012_val_00010042.JPEG,ILSVRC2012_val_00010042.xml,n04328186,528
ILSVRC2012_val_00010043.JPEG,ILSVRC2012_val_00010043.xml,n03908618,842
ILSVRC2012_val_00010048.JPEG,ILSVRC2012_val_00010048.xml,n07932039,823
ILSVRC2012_val_00010053.JPEG,ILSVRC2012_val_00010053.xml,n03733131,598
ILSVRC2012_val_00010055.JPEG,ILSVRC2012_val_00010055.xml,n03255030,1000
ILSVRC2012_val_00010060.JPEG,ILSVRC2012_val_00010060.xml,n03888605,994
ILSVRC2012_val_00010063.JPEG,ILSVRC2012_val_00010063.xml,n03710721,977
ILSVRC2012_val_00010066.JPEG,ILSVRC2012_val_00010066.xml,n03207743,821
ILSVRC2012_val_00010067.JPEG,ILSVRC2012_val_00010067.xml,n03980874,855
ILSVRC2012_val_00010069.JPEG,ILSVRC2012_val_00010069.xml,n07590611,771
ILSVRC2012_val_00010081.JPEG,ILSVRC2012_val_00010081.xml,n02790996,916
ILSVRC2012_val_00010083.JPEG,ILSVRC2012_val_00010083.xml,n04044716,537
ILSVRC2012_val_00010088.JPEG,ILSVRC2012_val_00010088.xml,n03598930,963
ILSVRC2012_val_00010091.JPEG,ILSVRC2012_val_00010091.xml,n07613480,793
ILSVRC2012_val_00010092.JPEG,ILSVRC2012_val_00010092.xml,n04404412,944
ILSVRC2012_val_00010093.JPEG,ILSVRC2012_val_00010093.xml,n04542943,665
ILSVRC2012_val_00010094.JPEG,ILSVRC2012_val_00010094.xml,n09229709,992
ILSVRC2012_val_00010095.JPEG,ILSVRC2012_val_00010095.xml,n03467068,517
ILSVRC2012_val_00010101.JPEG,ILSVRC2012_val_00010101.xml,n02992529,914
ILSVRC2012_val_00010103.JPEG,ILSVRC2012_val_00010103.xml,n04008634,542
ILSVRC2012_val_00010104.JPEG,ILSVRC2012_val_00010104.xml,n07697313,993
ILSVRC2012_val_00010105.JPEG,ILSVRC2012_val_00010105.xml,n03347037,919
ILSVRC2012_val_00010108.JPEG,ILSVRC2012_val_00010108.xml,n04179913,559
ILSVRC2012_val_00010110.JPEG,ILSVRC2012_val_00010110.xml,n03841143,520
ILSVRC2012_val_00010112.JPEG,ILSVRC2012_val_00010112.xml,n07880968,900
ILSVRC2012_val_00010114.JPEG,ILSVRC2012_val_00010114.xml,n04456115,594
ILSVRC2012_val_00010115.JPEG,ILSVRC2012_val_00010115.xml,n04330267,516
ILSVRC2012_val_00010118.JPEG,ILSVRC2012_val_00010118.xml,n03710193,917
ILSVRC2012_val_00010119.JPEG,ILSVRC2012_val_00010119.xml,n03250847,799
ILSVRC2012_val_00010120.JPEG,ILSVRC2012_val_00010120.xml,n02808304,909
ILSVRC2012_val_00010121.JPEG,ILSVRC2012_val_00010121.xml,n03018349,301
ILSVRC2012_val_00010124.JPEG,ILSVRC2012_val_00010124.xml,n03388549,299
ILSVRC2012_val_00010129.JPEG,ILSVRC2012_val_00010129.xml,n04311174,340
ILSVRC2012_val_00010131.JPEG,ILSVRC2012_val_00010131.xml,n04067472,570
ILSVRC2012_val_00010133.JPEG,ILSVRC2012_val_00010133.xml,n03832673,552
ILSVRC2012_val_00010134.JPEG,ILSVRC2012_val_00010134.xml,n04367480,828
ILSVRC2012_val_00010146.JPEG,ILSVRC2012_val_00010146.xml,n03742115,302
ILSVRC2012_val_00010157.JPEG,ILSVRC2012_val_00010157.xml,n03404251,757
ILSVRC2012_val_00010159.JPEG,ILSVRC2012_val_00010159.xml,n04264628,858
ILSVRC2012_val_00010165.JPEG,ILSVRC2012_val_00010165.xml,n03841143,520
ILSVRC2012_val_00010167.JPEG,ILSVRC2012_val_00010167.xml,n04136333,938
ILSVRC2012_val_00010170.JPEG,ILSVRC2012_val_00010170.xml,n04311174,340
ILSVRC2012_val_00010174.JPEG,ILSVRC2012_val_00010174.xml,n03710721,977
ILSVRC2012_val_00010175.JPEG,ILSVRC2012_val_00010175.xml,n02909870,820
ILSVRC2012_val_00010178.JPEG,ILSVRC2012_val_00010178.xml,n03544143,525
ILSVRC2012_val_00010180.JPEG,ILSVRC2012_val_00010180.xml,n04118776,519
ILSVRC2012_val_00010181.JPEG,ILSVRC2012_val_00010181.xml,n04553703,906
ILSVRC2012_val_00010187.JPEG,ILSVRC2012_val_00010187.xml,n04136333,938
ILSVRC2012_val_00010191.JPEG,ILSVRC2012_val_00010191.xml,n02730930,845
ILSVRC2012_val_00010193.JPEG,ILSVRC2012_val_00010193.xml,n03125729,297
ILSVRC2012_val_00010197.JPEG,ILSVRC2012_val_00010197.xml,n04579432,502
ILSVRC2012_val_00010199.JPEG,ILSVRC2012_val_00010199.xml,n04442312,664
ILSVRC2012_val_00010201.JPEG,ILSVRC2012_val_00010201.xml,n02939185,673
ILSVRC2012_val_00010204.JPEG,ILSVRC2012_val_00010204.xml,n03492542,573
ILSVRC2012_val_00010205.JPEG,ILSVRC2012_val_00010205.xml,n02841315,533
ILSVRC2012_val_00010207.JPEG,ILSVRC2012_val_00010207.xml,n02787622,341
ILSVRC2012_val_00010209.JPEG,ILSVRC2012_val_00010209.xml,n03877472,759
ILSVRC2012_val_00010211.JPEG,ILSVRC2012_val_00010211.xml,n04238763,549
ILSVRC2012_val_00010216.JPEG,ILSVRC2012_val_00010216.xml,n03584829,659
ILSVRC2012_val_00010217.JPEG,ILSVRC2012_val_00010217.xml,n03379051,784
ILSVRC2012_val_00010219.JPEG,ILSVRC2012_val_00010219.xml,n03259280,662
ILSVRC2012_val_00010220.JPEG,ILSVRC2012_val_00010220.xml,n07920052,947
ILSVRC2012_val_00010232.JPEG,ILSVRC2012_val_00010232.xml,n04332243,514
ILSVRC2012_val_00010234.JPEG,ILSVRC2012_val_00010234.xml,n04033901,862
ILSVRC2012_val_00010235.JPEG,ILSVRC2012_val_00010235.xml,n03590841,592
ILSVRC2012_val_00010236.JPEG,ILSVRC2012_val_00010236.xml,n04344873,311
ILSVRC2012_val_00010239.JPEG,ILSVRC2012_val_00010239.xml,n03447721,337
ILSVRC2012_val_00010243.JPEG,ILSVRC2012_val_00010243.xml,n03633091,892
ILSVRC2012_val_00010246.JPEG,ILSVRC2012_val_00010246.xml,n11879895,330
ILSVRC2012_val_00010256.JPEG,ILSVRC2012_val_00010256.xml,n02948072,591
ILSVRC2012_val_00010259.JPEG,ILSVRC2012_val_00010259.xml,n03125729,297
ILSVRC2012_val_00010260.JPEG,ILSVRC2012_val_00010260.xml,n03290653,316
ILSVRC2012_val_00010262.JPEG,ILSVRC2012_val_00010262.xml,n04525038,969
ILSVRC2012_val_00010263.JPEG,ILSVRC2012_val_00010263.xml,n03347037,919
ILSVRC2012_val_00010264.JPEG,ILSVRC2012_val_00010264.xml,n03950228,983
ILSVRC2012_val_00010267.JPEG,ILSVRC2012_val_00010267.xml,n03787032,854
ILSVRC2012_val_00010269.JPEG,ILSVRC2012_val_00010269.xml,n04487394,349
ILSVRC2012_val_00010270.JPEG,ILSVRC2012_val_00010270.xml,n04548280,524
ILSVRC2012_val_00010271.JPEG,ILSVRC2012_val_00010271.xml,n07697537,885
ILSVRC2012_val_00010274.JPEG,ILSVRC2012_val_00010274.xml,n04599235,815
ILSVRC2012_val_00010277.JPEG,ILSVRC2012_val_00010277.xml,n02786058,967
ILSVRC2012_val_00010278.JPEG,ILSVRC2012_val_00010278.xml,n03000247,902
ILSVRC2012_val_00010279.JPEG,ILSVRC2012_val_00010279.xml,n02906734,851
ILSVRC2012_val_00010280.JPEG,ILSVRC2012_val_00010280.xml,n13054560,981
ILSVRC2012_val_00010282.JPEG,ILSVRC2012_val_00010282.xml,n02939185,673
ILSVRC2012_val_00010284.JPEG,ILSVRC2012_val_00010284.xml,n04141975,521
ILSVRC2012_val_00010285.JPEG,ILSVRC2012_val_00010285.xml,n04127249,586
ILSVRC2012_val_00010286.JPEG,ILSVRC2012_val_00010286.xml,n07565083,803
ILSVRC2012_val_00010293.JPEG,ILSVRC2012_val_00010293.xml,n04493381,765
ILSVRC2012_val_00010295.JPEG,ILSVRC2012_val_00010295.xml,n04332243,514
ILSVRC2012_val_00010300.JPEG,ILSVRC2012_val_00010300.xml,n03920288,783
ILSVRC2012_val_00010303.JPEG,ILSVRC2012_val_00010303.xml,n03240683,834
ILSVRC2012_val_00010315.JPEG,ILSVRC2012_val_00010315.xml,n04429376,308
ILSVRC2012_val_00010316.JPEG,ILSVRC2012_val_00010316.xml,n03249569,336
ILSVRC2012_val_00010318.JPEG,ILSVRC2012_val_00010318.xml,n04254777,986
ILSVRC2012_val_00010319.JPEG,ILSVRC2012_val_00010319.xml,n04009552,534
ILSVRC2012_val_00010320.JPEG,ILSVRC2012_val_00010320.xml,n03617480,770
ILSVRC2012_val_00010321.JPEG,ILSVRC2012_val_00010321.xml,n03337140,305
ILSVRC2012_val_00010324.JPEG,ILSVRC2012_val_00010324.xml,n12144580,331
ILSVRC2012_val_00010327.JPEG,ILSVRC2012_val_00010327.xml,n03782006,869
ILSVRC2012_val_00010330.JPEG,ILSVRC2012_val_00010330.xml,n04179913,559
ILSVRC2012_val_00010335.JPEG,ILSVRC2012_val_00010335.xml,n02948072,591
ILSVRC2012_val_00010336.JPEG,ILSVRC2012_val_00010336.xml,n03888257,942
ILSVRC2012_val_00010338.JPEG,ILSVRC2012_val_00010338.xml,n07248320,774
ILSVRC2012_val_00010341.JPEG,ILSVRC2012_val_00010341.xml,n03982430,314
ILSVRC2012_val_00010342.JPEG,ILSVRC2012_val_00010342.xml,n02910353,580
ILSVRC2012_val_00010343.JPEG,ILSVRC2012_val_00010343.xml,n07892512,798
ILSVRC2012_val_00010345.JPEG,ILSVRC2012_val_00010345.xml,n03857828,870
ILSVRC2012_val_00010346.JPEG,ILSVRC2012_val_00010346.xml,n03290653,316
ILSVRC2012_val_00010348.JPEG,ILSVRC2012_val_00010348.xml,n03843555,513
ILSVRC2012_val_00010349.JPEG,ILSVRC2012_val_00010349.xml,n04423845,758
ILSVRC2012_val_00010350.JPEG,ILSVRC2012_val_00010350.xml,n04404412,944
ILSVRC2012_val_00010353.JPEG,ILSVRC2012_val_00010353.xml,n02992529,914
ILSVRC2012_val_00010358.JPEG,ILSVRC2012_val_00010358.xml,n03933933,596
ILSVRC2012_val_00010361.JPEG,ILSVRC2012_val_00010361.xml,n12267677,327
ILSVRC2012_val_00010365.JPEG,ILSVRC2012_val_00010365.xml,n04590129,904
ILSVRC2012_val_00010366.JPEG,ILSVRC2012_val_00010366.xml,n07565083,803
ILSVRC2012_val_00010367.JPEG,ILSVRC2012_val_00010367.xml,n04111531,663
ILSVRC2012_val_00010368.JPEG,ILSVRC2012_val_00010368.xml,n03188531,966
ILSVRC2012_val_00010370.JPEG,ILSVRC2012_val_00010370.xml,n04409515,970
ILSVRC2012_val_00010371.JPEG,ILSVRC2012_val_00010371.xml,n03272010,346
ILSVRC2012_val_00010375.JPEG,ILSVRC2012_val_00010375.xml,n03770439,880
ILSVRC2012_val_00010376.JPEG,ILSVRC2012_val_00010376.xml,n13133613,329
ILSVRC2012_val_00010377.JPEG,ILSVRC2012_val_00010377.xml,n04259630,925
ILSVRC2012_val_00010379.JPEG,ILSVRC2012_val_00010379.xml,n04049303,927
ILSVRC2012_val_00010380.JPEG,ILSVRC2012_val_00010380.xml,n02807133,785
ILSVRC2012_val_00010381.JPEG,ILSVRC2012_val_00010381.xml,n03249569,336
ILSVRC2012_val_00010387.JPEG,ILSVRC2012_val_00010387.xml,n04376876,531
ILSVRC2012_val_00010390.JPEG,ILSVRC2012_val_00010390.xml,n04131690,952
ILSVRC2012_val_00010394.JPEG,ILSVRC2012_val_00010394.xml,n02841315,533
ILSVRC2012_val_00010396.JPEG,ILSVRC2012_val_00010396.xml,n04179913,559
ILSVRC2012_val_00010400.JPEG,ILSVRC2012_val_00010400.xml,n03617480,770
ILSVRC2012_val_00010407.JPEG,ILSVRC2012_val_00010407.xml,n04522168,874
ILSVRC2012_val_00010408.JPEG,ILSVRC2012_val_00010408.xml,n04136333,938
ILSVRC2012_val_00010414.JPEG,ILSVRC2012_val_00010414.xml,n03347037,919
ILSVRC2012_val_00010419.JPEG,ILSVRC2012_val_00010419.xml,n03404251,757
ILSVRC2012_val_00010423.JPEG,ILSVRC2012_val_00010423.xml,n03814639,595
ILSVRC2012_val_00010425.JPEG,ILSVRC2012_val_00010425.xml,n03840681,351
ILSVRC2012_val_00010427.JPEG,ILSVRC2012_val_00010427.xml,n03888257,942
ILSVRC2012_val_00010429.JPEG,ILSVRC2012_val_00010429.xml,n03325584,796
ILSVRC2012_val_00010434.JPEG,ILSVRC2012_val_00010434.xml,n03920288,783
ILSVRC2012_val_00010435.JPEG,ILSVRC2012_val_00010435.xml,n03710637,782
ILSVRC2012_val_00010437.JPEG,ILSVRC2012_val_00010437.xml,n03877472,759
ILSVRC2012_val_00010439.JPEG,ILSVRC2012_val_00010439.xml,n07802026,816
ILSVRC2012_val_00010440.JPEG,ILSVRC2012_val_00010440.xml,n04067472,570
ILSVRC2012_val_00010442.JPEG,ILSVRC2012_val_00010442.xml,n03482405,840
ILSVRC2012_val_00010444.JPEG,ILSVRC2012_val_00010444.xml,n04553703,906
ILSVRC2012_val_00010451.JPEG,ILSVRC2012_val_00010451.xml,n04525305,558
ILSVRC2012_val_00010453.JPEG,ILSVRC2012_val_00010453.xml,n04259630,925
ILSVRC2012_val_00010458.JPEG,ILSVRC2012_val_00010458.xml,n04067472,570
ILSVRC2012_val_00010460.JPEG,ILSVRC2012_val_00010460.xml,n03888257,942
ILSVRC2012_val_00010463.JPEG,ILSVRC2012_val_00010463.xml,n02808304,909
ILSVRC2012_val_00010464.JPEG,ILSVRC2012_val_00010464.xml,n12985857,886
ILSVRC2012_val_00010467.JPEG,ILSVRC2012_val_00010467.xml,n02963159,836
ILSVRC2012_val_00010468.JPEG,ILSVRC2012_val_00010468.xml,n02790996,916
ILSVRC2012_val_00010469.JPEG,ILSVRC2012_val_00010469.xml,n03630383,918
ILSVRC2012_val_00010471.JPEG,ILSVRC2012_val_00010471.xml,n04589890,912
ILSVRC2012_val_00010473.JPEG,ILSVRC2012_val_00010473.xml,n02786058,967
ILSVRC2012_val_00010475.JPEG,ILSVRC2012_val_00010475.xml,n03763968,866
ILSVRC2012_val_00010480.JPEG,ILSVRC2012_val_00010480.xml,n03877472,759
ILSVRC2012_val_00010481.JPEG,ILSVRC2012_val_00010481.xml,n04069434,965
ILSVRC2012_val_00010483.JPEG,ILSVRC2012_val_00010483.xml,n04479046,825
ILSVRC2012_val_00010486.JPEG,ILSVRC2012_val_00010486.xml,n02815834,991
ILSVRC2012_val_00010489.JPEG,ILSVRC2012_val_00010489.xml,n03131574,298
ILSVRC2012_val_00010492.JPEG,ILSVRC2012_val_00010492.xml,n04209239,747
ILSVRC2012_val_00010493.JPEG,ILSVRC2012_val_00010493.xml,n03770439,880
ILSVRC2012_val_00010495.JPEG,ILSVRC2012_val_00010495.xml,n12144580,331
ILSVRC2012_val_00010496.JPEG,ILSVRC2012_val_00010496.xml,n02906734,851
ILSVRC2012_val_00010497.JPEG,ILSVRC2012_val_00010497.xml,n02783161,907
ILSVRC2012_val_00010498.JPEG,ILSVRC2012_val_00010498.xml,n02667093,853
ILSVRC2012_val_00010504.JPEG,ILSVRC2012_val_00010504.xml,n03787032,854
ILSVRC2012_val_00010506.JPEG,ILSVRC2012_val_00010506.xml,n03764736,875
ILSVRC2012_val_00010508.JPEG,ILSVRC2012_val_00010508.xml,n03623198,773
ILSVRC2012_val_00010515.JPEG,ILSVRC2012_val_00010515.xml,n03485794,750
ILSVRC2012_val_00010517.JPEG,ILSVRC2012_val_00010517.xml,n04328186,528
ILSVRC2012_val_00010518.JPEG,ILSVRC2012_val_00010518.xml,n03388183,934
